epoch,ORS_dice_coefficient,loss,timestamp,val_ORS_dice_coefficient,val_loss
73,0.919223,0.07707647725387856,11/03/2023 19:08:31,0.8736528,0.05062878131866455
74,0.92232156,0.07282329025091948,11/03/2023 19:08:34,0.8869133,0.047160305082798004
75,0.9251205,0.07073709597742116,11/03/2023 19:08:38,0.8856708,0.04713396169245243
76,0.927409,0.06809409807125727,11/03/2023 19:08:41,0.89472044,0.04477512650191784
77,0.9248982,0.07231937296412609,11/03/2023 19:08:44,0.8833672,0.04783189296722412
78,0.9270746,0.06909658605301822,11/03/2023 19:08:48,0.8848677,0.05005168169736862
79,0.9266806,0.06900866660806868,11/03/2023 19:08:51,0.8897662,0.0474016722291708
80,0.90193367,0.09102843911559494,11/03/2023 19:08:55,0.88479733,0.04302569106221199
81,0.92386276,0.07019886976038968,11/03/2023 19:08:58,0.88733697,0.04639832116663456
82,0.92646813,0.06943710565015122,11/03/2023 19:09:01,0.8868226,0.047359321266412735
83,0.9253991,0.07020325550326595,11/03/2023 19:09:05,0.8948065,0.04456945322453976
84,0.92453635,0.07141563594341278,11/03/2023 19:09:08,0.8879461,0.04651534929871559
85,0.926475,0.07010884260137876,11/03/2023 19:09:12,0.89236784,0.04402528330683708
86,0.92550856,0.07162903607995422,11/03/2023 19:09:15,0.8746774,0.0524582676589489
87,0.924521,0.07100662969880633,11/03/2023 19:09:19,0.8897704,0.04516307823359966
88,0.92256135,0.07315499081655785,11/03/2023 19:09:22,0.89605767,0.04457145556807518
89,0.93062276,0.0658806613198033,11/03/2023 19:09:26,0.8944762,0.04746762290596962
90,0.92853326,0.06830068346526888,11/03/2023 19:09:29,0.89396346,0.043716518208384514
91,0.91193837,0.0870324397528613,11/03/2023 19:09:32,0.8879607,0.04508800432085991
92,0.9267269,0.06866884157061577,11/03/2023 19:09:36,0.8955121,0.043741608038544655
93,0.9260914,0.06978387636718926,11/03/2023 19:09:39,0.88983065,0.045306263491511345
94,0.92843175,0.06832176446914673,11/03/2023 19:09:43,0.89140034,0.04760666936635971
95,0.92031586,0.0791370784242948,11/03/2023 19:09:46,0.8353975,0.06656417436897755
96,0.92085767,0.07301472331638689,11/03/2023 19:09:49,0.88467807,0.048189667984843254
97,0.92778224,0.06849220190887098,11/03/2023 19:09:53,0.8941851,0.045283617451786995
98,0.92625666,0.06994704077089274,11/03/2023 19:09:56,0.8911616,0.045080894604325294
99,0.9252857,0.07170360927228574,11/03/2023 19:10:00,0.8882875,0.04860777035355568
