epoch,ORS_dice_coefficient,loss,lr,timestamp,val_ORS_dice_coefficient,val_loss
19,0.8011123,0.17572854519618292,1.0,10/19/2023 14:50:55,0.77792645,0.08871534677318242
20,0.8006357,0.17621624612959408,1.0,10/19/2023 14:51:12,0.7888755,0.07737793047528933
21,0.8029471,0.17406598636666168,1.0,10/19/2023 14:51:29,0.78775966,0.07509787366657025
22,0.8062164,0.17163318009542267,1.0,10/19/2023 14:51:46,0.79235095,0.0758617817705004
23,0.8061484,0.1711390619115014,1.0,10/19/2023 14:52:03,0.77722764,0.07626469729481922
24,0.80587304,0.1715814202128021,1.0,10/19/2023 14:52:19,0.795349,0.08146170539839659
25,0.80613923,0.1729487749151693,1.0,10/19/2023 14:52:36,0.80011976,0.07878815749598503
26,0.81211966,0.16552389150440777,1.0,10/19/2023 14:52:53,0.79482704,0.08552826221806326
27,0.81047904,0.16732296739429753,1.0,10/19/2023 14:53:09,0.79471564,0.07622011635120383
28,0.81322855,0.16569876451064522,1.0,10/19/2023 14:53:26,0.7951876,0.0804828480228453
29,0.8122231,0.1672240540630216,1.0,10/19/2023 14:53:43,0.7939048,0.08412238174487892
30,0.8135485,0.16421606336305153,1.0,10/19/2023 14:53:59,0.78157246,0.07552115664892721
31,0.81689095,0.1609744526540354,1.0,10/19/2023 14:54:17,0.8049773,0.06746930950612295
32,0.81539077,0.16287646339414488,1.0,10/19/2023 14:54:33,0.79340523,0.07717560828228563
33,0.81776637,0.16092931938148988,1.0,10/19/2023 14:54:50,0.7875359,0.07400071738554877
34,0.81775093,0.16195801140599655,1.0,10/19/2023 14:55:06,0.8084868,0.07311308346449069
35,0.8181476,0.161184429850809,1.0,10/19/2023 14:55:24,0.80259967,0.06732922175690285
36,0.8187825,0.16179711386848358,1.0,10/19/2023 14:55:40,0.8079463,0.07075430445290883
37,0.8209268,0.15869611819594495,1.0,10/19/2023 14:55:57,0.7959091,0.07431074598057688
38,0.8225082,0.15771302904753462,1.0,10/19/2023 14:56:14,0.79670024,0.07308034205754452
39,0.82353103,0.15826323825381294,1.0,10/19/2023 14:56:30,0.8098043,0.0733249374649912
40,0.8223624,0.15718769771132238,1.0,10/19/2023 14:56:47,0.8114239,0.08267773426504231
41,0.8240909,0.15689649045355392,1.0,10/19/2023 14:57:04,0.8106822,0.06647666890614132
42,0.8251404,0.15420491589857077,1.0,10/19/2023 14:57:21,0.8038786,0.073836765036343
43,0.826795,0.155015406669754,1.0,10/19/2023 14:57:37,0.8115298,0.0686935247748111
44,0.8275626,0.15411426908130543,1.0,10/19/2023 14:57:54,0.808714,0.08116925097976277
45,0.8270799,0.1531493950332482,1.0,10/19/2023 14:58:11,0.8037491,0.07256952746683965
46,0.82720065,0.1544926187398849,1.0,10/19/2023 14:58:27,0.81754166,0.06796536670994743
47,0.82919174,0.1528088352261938,1.0,10/19/2023 14:58:44,0.81645197,0.06848197137172546
48,0.8285354,0.15167488613252966,1.0,10/19/2023 14:59:01,0.8203726,0.07795620201667429
49,0.82910264,0.15173822906080014,1.0,10/19/2023 14:59:18,0.81664103,0.07581322127396775
50,0.83098376,0.15007908470253253,1.0,10/19/2023 14:59:35,0.8123653,0.06328489631756812
51,0.83305764,0.14924445391723168,1.0,10/19/2023 14:59:51,0.81393665,0.06343528953809308
52,0.8315726,0.15001398009305383,1.0,10/19/2023 15:00:08,0.81816125,0.06788624052312704
53,0.8325328,0.14927498005250073,1.0,10/19/2023 15:00:25,0.8211262,0.06639052415301408
54,0.83178097,0.14958742777329198,1.0,10/19/2023 15:00:41,0.81503737,0.06542011485811706
55,0.8344483,0.14770436098159564,1.0,10/19/2023 15:00:58,0.8198552,0.06512762819736106
56,0.83338696,0.14749088537362665,1.0,10/19/2023 15:01:15,0.81781054,0.0650604297314952
57,0.83429265,0.1469864402251548,1.0,10/19/2023 15:01:32,0.82284874,0.06087061043089146
58,0.8363462,0.14676549787978266,1.0,10/19/2023 15:01:48,0.8202717,0.06854701203573153
59,0.83726376,0.14502959768220033,1.0,10/19/2023 15:02:05,0.81857616,0.06488428254937496
60,0.835967,0.1461384887578287,1.0,10/19/2023 15:02:22,0.82619417,0.0682367508276965
61,0.837564,0.1448984932422134,1.0,10/19/2023 15:02:39,0.8190876,0.06954474991246518
62,0.8349323,0.14819496642848928,1.0,10/19/2023 15:02:55,0.8152585,0.07892666399108267
63,0.8393421,0.14227812850402521,1.0,10/19/2023 15:03:12,0.8236003,0.069161598116914
64,0.83897805,0.14377723679597415,1.0,10/19/2023 15:03:29,0.825978,0.06372634681394415
65,0.83909065,0.1448861502492411,1.0,10/19/2023 15:03:45,0.81560075,0.08684292472047245
66,0.84025836,0.14292010934686594,1.0,10/19/2023 15:04:02,0.8257489,0.06451281108735095
67,0.83972275,0.14410926307406768,1.0,10/19/2023 15:04:19,0.8205426,0.0886276898535845
68,0.84909564,0.13485722763261754,0.1,10/19/2023 15:04:36,0.8341326,0.05813133835609358
69,0.85080075,0.13343986418463916,0.1,10/19/2023 15:04:52,0.83384234,0.05873076601250539
70,0.8517819,0.1320732332216624,0.1,10/19/2023 15:05:09,0.83425176,0.05905523836511694
71,0.85277945,0.13018980812808056,0.1,10/19/2023 15:05:26,0.8361104,0.058612884537818474
72,0.8522764,0.13165124915697698,0.1,10/19/2023 15:05:42,0.83604336,0.05827195805378484
73,0.85245246,0.13042066175649847,0.1,10/19/2023 15:05:59,0.8344906,0.058436519428462765
74,0.853233,0.1305003142401667,0.1,10/19/2023 15:06:16,0.83633333,0.060065193964606696
75,0.8532113,0.13040625524946423,0.1,10/19/2023 15:06:32,0.83502215,0.05943713864893224
76,0.8524659,0.13090739381696875,0.1,10/19/2023 15:06:49,0.83684945,0.0589654008153422
77,0.8526713,0.13189998711986461,0.1,10/19/2023 15:07:06,0.8357291,0.057649931466692256
78,0.8529794,0.1302703317018561,0.1,10/19/2023 15:07:23,0.83849424,0.05906400448967521
79,0.8543159,0.13007191967213866,0.1,10/19/2023 15:07:40,0.834774,0.05508717712601698
80,0.85383236,0.12879343024227977,0.1,10/19/2023 15:07:57,0.8378163,0.05735219265828645
81,0.85454535,0.12918544585377803,0.1,10/19/2023 15:08:13,0.83664286,0.05793342249222298
82,0.8546698,0.12859377492448432,0.1,10/19/2023 15:08:30,0.837881,0.05688229138029462
83,0.8539906,0.12897481202183333,0.1,10/19/2023 15:08:47,0.83605814,0.05660899560536885
84,0.8551808,0.12843613645990112,0.1,10/19/2023 15:09:03,0.83768624,0.057084193661199496
85,0.8549097,0.1289754831298185,0.1,10/19/2023 15:09:20,0.83796406,0.05629665167747161
86,0.85576165,0.12761273803902434,0.1,10/19/2023 15:09:37,0.8386286,0.056933659127560744
87,0.85420275,0.1300409278787319,0.1,10/19/2023 15:09:54,0.8380552,0.05799176892255405
88,0.85552686,0.12884855874271223,0.1,10/19/2023 15:10:10,0.8389132,0.05633886586570845
89,0.8552401,0.12769468928682462,0.1,10/19/2023 15:10:27,0.8384433,0.05786692437590425
90,0.85550356,0.12888673848112517,0.01,10/19/2023 15:10:44,0.8382793,0.05710457219656211
91,0.85636574,0.12779360744050547,0.01,10/19/2023 15:11:00,0.83869886,0.05717703065249011
92,0.85626924,0.12753297407521277,0.01,10/19/2023 15:11:17,0.838779,0.05681118501792405
93,0.8567835,0.1274078921092514,0.01,10/19/2023 15:11:34,0.8388674,0.05673798578027345
94,0.85632354,0.1277429543285092,0.01,10/19/2023 15:11:50,0.83885294,0.057062029658000564
