epoch,ORS_dice_coefficient,loss,lr,timestamp,val_ORS_dice_coefficient,val_loss
34,0.77318513,0.13170050429759053,1.0,10/27/2023 20:23:18,0.6691218,0.112478693947196
35,0.76696855,0.1371305191331664,1.0,10/27/2023 20:23:20,0.7173629,0.10139513202011585
36,0.77062607,0.134225165481958,1.0,10/27/2023 20:23:23,0.6985436,0.10365532711148262
37,0.77934706,0.13126616508273756,1.0,10/27/2023 20:23:26,0.61227775,0.11814042925834656
38,0.77360713,0.1334806591019792,1.0,10/27/2023 20:23:28,0.707927,0.09865497797727585
39,0.79098386,0.1265879339080746,1.0,10/27/2023 20:23:32,0.70280737,0.09561620466411114
40,0.77224135,0.1306279267968431,1.0,10/27/2023 20:23:35,0.73117816,0.09140432626008987
41,0.78257793,0.1266648122609335,1.0,10/27/2023 20:23:37,0.71558267,0.09700368903577328
42,0.7893937,0.12439333424393066,1.0,10/27/2023 20:23:40,0.7179472,0.09660308808088303
43,0.78840554,0.12043242451161315,1.0,10/27/2023 20:23:42,0.726646,0.09228390548378229
44,0.7881265,0.12894770561975274,1.0,10/27/2023 20:23:46,0.73911154,0.09048786759376526
45,0.79319483,0.12000654780932066,1.0,10/27/2023 20:23:49,0.7477733,0.08647891692817211
46,0.79446065,0.12328771194495723,1.0,10/27/2023 20:23:51,0.7373849,0.08653225842863321
47,0.79759777,0.11519698731306582,1.0,10/27/2023 20:23:54,0.7462058,0.0903304610401392
48,0.7996158,0.12079487353731684,1.0,10/27/2023 20:23:57,0.73004663,0.08998391404747963
49,0.7868592,0.12452638793294712,1.0,10/27/2023 20:23:59,0.7110901,0.11198525130748749
50,0.8026378,0.114815859765993,1.0,10/27/2023 20:24:02,0.707645,0.12342367507517338
51,0.7975418,0.11811136511170257,1.0,10/27/2023 20:24:05,0.74572206,0.0850630896165967
52,0.7973659,0.11764086463020346,1.0,10/27/2023 20:24:08,0.7343437,0.08588845282793045
53,0.8050905,0.10807680784814101,1.0,10/27/2023 20:24:11,0.7575913,0.08389446139335632
54,0.7924407,0.11853133487162618,1.0,10/27/2023 20:24:14,0.7448972,0.08323497697710991
55,0.8064466,0.10802827716547217,1.0,10/27/2023 20:24:17,0.7494596,0.08156367484480143
56,0.81459713,0.10577014113886882,1.0,10/27/2023 20:24:20,0.7459664,0.1068787444382906
57,0.814278,0.10931029688503782,1.0,10/27/2023 20:24:23,0.7504609,0.08154191821813583
58,0.8117501,0.11003136636931343,1.0,10/27/2023 20:24:26,0.7640139,0.07969068456441164
59,0.810637,0.10795191123997425,1.0,10/27/2023 20:24:28,0.7608724,0.08592142164707184
60,0.811509,0.10124951314791447,1.0,10/27/2023 20:24:31,0.73144984,0.10765753965824842
61,0.8074255,0.11366953166191188,1.0,10/27/2023 20:24:34,0.7777455,0.07831927388906479
62,0.8114939,0.10681137164770546,1.0,10/27/2023 20:24:37,0.7733735,0.07845580857247114
63,0.81310326,0.10670340616824263,1.0,10/27/2023 20:24:40,0.74510616,0.10268590226769447
64,0.8173861,0.10840476316920782,1.0,10/27/2023 20:24:43,0.75724345,0.08713408000767231
65,0.8276858,0.09966475672304294,1.0,10/27/2023 20:24:46,0.7636899,0.07607767730951309
66,0.8224623,0.0999842272008543,1.0,10/27/2023 20:24:48,0.7446541,0.10512284096330404
67,0.8239579,0.10233436609055363,1.0,10/27/2023 20:24:51,0.77177584,0.08136020787060261
68,0.80897224,0.11016490171521397,1.0,10/27/2023 20:24:54,0.7644556,0.08004185650497675
69,0.82593983,0.09824964042100529,1.0,10/27/2023 20:24:57,0.7742121,0.07725027110427618
70,0.8249464,0.0997395497341614,1.0,10/27/2023 20:25:00,0.763566,0.07978299539536238
71,0.81567764,0.10126628044803264,1.0,10/27/2023 20:25:03,0.77733666,0.08082677703350782
72,0.8293396,0.09879561404218781,1.0,10/27/2023 20:25:06,0.7695182,0.08080191165208817
73,0.8173615,0.10199261625102685,1.0,10/27/2023 20:25:08,0.76449555,0.08040456846356392
74,0.8304427,0.09951858736027432,1.0,10/27/2023 20:25:11,0.76222724,0.08609281945973635
75,0.83654404,0.09577046132693856,1.0,10/27/2023 20:25:14,0.7755147,0.07479652669280767
76,0.82634497,0.09667081011217193,1.0,10/27/2023 20:25:17,0.78390044,0.07408618833869696
77,0.8335873,0.09661991119721515,1.0,10/27/2023 20:25:20,0.7623443,0.08166717737913132
78,0.8326358,0.09618494823827582,1.0,10/27/2023 20:25:23,0.77498233,0.07614478748291731
79,0.8458995,0.08948574758182137,1.0,10/27/2023 20:25:26,0.76599216,0.09642782434821129
80,0.83951306,0.09204446179213496,1.0,10/27/2023 20:25:28,0.7525878,0.10360114369541407
81,0.83317125,0.09370101327444874,1.0,10/27/2023 20:25:31,0.78679186,0.07505386974662542
82,0.8274243,0.09494079346373929,1.0,10/27/2023 20:25:34,0.7833251,0.07701464835554361
83,0.8301586,0.09682054169433939,1.0,10/27/2023 20:25:37,0.7944699,0.07470102980732918
84,0.84127045,0.09182974022660552,1.0,10/27/2023 20:25:40,0.7741601,0.081954600289464
85,0.8418225,0.08998858173098942,1.0,10/27/2023 20:25:43,0.7826516,0.07449779659509659
86,0.84686005,0.0940796266925537,1.0,10/27/2023 20:25:46,0.79755396,0.07054012082517147
87,0.82392484,0.09739517963538735,1.0,10/27/2023 20:25:49,0.7947248,0.07022127229720354
88,0.8210837,0.11374514091149562,1.0,10/27/2023 20:25:52,0.7836058,0.07494750525802374
89,0.84101385,0.08560081407175225,1.0,10/27/2023 20:25:55,0.79991025,0.0719492956995964
90,0.8478598,0.08624819358863399,1.0,10/27/2023 20:25:57,0.8035996,0.07343392074108124
91,0.83898723,0.09175209019143703,1.0,10/27/2023 20:26:00,0.73289376,0.08520906511694193
92,0.84274435,0.0880559615917125,1.0,10/27/2023 20:26:03,0.7842315,0.07625809032469988
93,0.84878826,0.0874957196877501,1.0,10/27/2023 20:26:07,0.8010714,0.06958867888897657
94,0.84567696,0.08928078758177785,1.0,10/27/2023 20:26:10,0.806337,0.06874361541122198
95,0.84489375,0.08952630408066141,1.0,10/27/2023 20:26:12,0.79052365,0.07158459909260273
96,0.84422463,0.08888124485137099,1.0,10/27/2023 20:26:15,0.8004645,0.07165422290563583
97,0.8480837,0.08595792326213277,1.0,10/27/2023 20:26:18,0.8088107,0.06588501948863268
98,0.85144246,0.08322091329064073,1.0,10/27/2023 20:26:21,0.79392433,0.07162786554545164
99,0.8416793,0.0934336949455536,1.0,10/27/2023 20:26:24,0.8028622,0.06954419333487749
